"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"47250","hayes valley","san francisco","san francisco",3100,4,NA,NA,0,NA,NA,NA,2005-01-25
"47251","hayes valley","san francisco","san francisco",1700,1,NA,NA,0,NA,NA,NA,2008-01-20
"47252","hayes valley","san francisco","san francisco",2150,1,NA,NA,0,NA,NA,NA,2005-04-25
"47253","hayes valley","san francisco","san francisco",4000,1,NA,950,0,NA,NA,NA,2015-12-18
"47254","hayes valley","san francisco","san francisco",4990,2,1,NA,0,"2485",37.778653,-122.424092,2015-12-18
"47255","hayes valley","san francisco","san francisco",6395,2,NA,NA,0,NA,NA,NA,2015-12-18
"47256","hayes valley","san francisco","san francisco",3540,1,NA,788,0,NA,37.771429,NA,2013-12-29
"47257","hayes valley","san francisco","san francisco",1675,1,1,NA,0,NA,NA,NA,2006-12-05
"47258","hayes valley","san francisco","san francisco",2800,2,2,NA,0,NA,NA,NA,2006-12-05
"47259","hayes valley","san francisco","san francisco",1995,2,NA,NA,0,NA,NA,NA,2005-01-30
"47260","hayes valley","san francisco","san francisco",4590,2,NA,1058,0,NA,NA,NA,2015-01-06
"47261","hayes valley","san francisco","san francisco",1095,1,NA,NA,0,NA,NA,NA,2005-02-08
"47262","hayes valley","san francisco","san francisco",1595,1,NA,NA,0,NA,NA,NA,2005-02-08
"47263","hayes valley","san francisco","san francisco",3100,4,NA,NA,0,NA,NA,NA,2005-02-08
"47265","hayes valley","san francisco","san francisco",3000,1,1,NA,0,"2758",37.774388,-122.427546,2017-02-02
"47266","hayes valley","san francisco","san francisco",1575,2,NA,NA,0,NA,NA,NA,2005-02-10
"47267","hayes valley","san francisco","san francisco",3600,3,2,NA,0,NA,NA,NA,2006-12-08
"47271","hayes valley","san francisco","san francisco",1750,2,NA,NA,0,NA,NA,NA,2005-02-13
"47272","hayes valley","san francisco","san francisco",4550,2,NA,1017,0,NA,NA,NA,2016-05-27
"47273","hayes valley","san francisco","san francisco",3100,4,NA,NA,0,NA,NA,NA,2006-02-19
"47274","hayes valley","san francisco","san francisco",3200,4,NA,NA,0,NA,NA,NA,2006-02-19
"47277","hayes valley","san francisco","san francisco",2395,3,NA,NA,0,NA,NA,NA,2005-02-23
"47278","hayes valley","san francisco","san francisco",5500,1,NA,640,0,NA,NA,NA,2017-12-06
"47279","hayes valley","san francisco","san francisco",1300,1,NA,NA,0,NA,NA,NA,2005-04-25
"47280","hayes valley","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2005-03-06
"47281","hayes valley","san francisco","san francisco",2450,1,1,NA,0,NA,NA,NA,2012-04-01
"47282","hayes valley","san francisco","san francisco",3500,2,NA,1200,0,NA,NA,NA,2011-12-11
"47284","hayes valley","san francisco","san francisco",1500,1,NA,1000,0,NA,NA,NA,2016-02-01
"47285","hayes valley","san francisco","san francisco",1325,1,NA,NA,0,NA,NA,NA,2005-03-17
"47286","hayes valley","san francisco","san francisco",1560,1,NA,NA,0,NA,NA,NA,2005-03-17
"47287","hayes valley","san francisco","san francisco",1350,1,NA,NA,0,NA,NA,NA,2005-03-23
"47288","hayes valley","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2005-03-24
"47289","hayes valley","san francisco","san francisco",2750,1,NA,700,0,NA,NA,NA,2011-12-15
"47291","hayes valley","san francisco","san francisco",5250,2,NA,NA,0,NA,NA,NA,2016-02-09
"47292","hayes valley","san francisco","san francisco",4845,2,NA,NA,0,"580",37.772734,-122.425512,2013-01-22
"47293","hayes valley","san francisco","san francisco",1200,1,NA,NA,0,NA,NA,NA,2005-04-08
"47294","hayes valley","san francisco","san francisco",5000,3,NA,NA,0,NA,NA,NA,2007-09-11
"47295","hayes valley","san francisco","san francisco",5250,3,NA,NA,0,NA,NA,NA,2007-09-11
"47296","hayes valley","san francisco","san francisco",2450,2,NA,NA,0,NA,NA,NA,2009-03-08
"47297","hayes valley","san francisco","san francisco",8750,4,2,NA,0,"1680",37.77604,-122.429752,2014-10-12
"47300","hayes valley","san francisco","san francisco",1250,1,NA,NA,0,NA,NA,NA,2005-04-25
"47302","hayes valley","san francisco","san francisco",2400,2,NA,NA,0,NA,NA,NA,2007-10-11
"47304","hayes valley","san francisco","san francisco",5000,2,2.5,NA,0,NA,37.776416,NA,2013-06-02
"47305","hayes valley","san francisco","san francisco",1995,1,NA,NA,0,NA,NA,NA,2011-12-21
"47306","hayes valley","san francisco","san francisco",3900,2,2,1040,0,NA,NA,NA,2011-12-21
"47307","hayes valley","san francisco","san francisco",2250,2,NA,NA,0,NA,NA,NA,2006-04-10
"47310","hayes valley","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2015-11-06
"47311","hayes valley","san francisco","san francisco",3850,1,NA,673,0,NA,NA,NA,2015-01-13
"47313","hayes valley","san francisco","san francisco",1995,2,NA,NA,0,NA,NA,NA,2011-01-02
"47314","hayes valley","san francisco","san francisco",1895,1,NA,NA,0,NA,NA,NA,2011-01-04
"47315","hayes valley","san francisco","san francisco",1250,1,NA,NA,0,NA,NA,NA,2005-05-24
"47319","hayes valley","san francisco","san francisco",1175,1,NA,NA,0,NA,NA,NA,2005-05-30
"47321","hayes valley","san francisco","san francisco",1440,1,NA,NA,0,NA,NA,NA,2005-05-30
"47323","hayes valley","san francisco","san francisco",1820,1,NA,NA,0,NA,NA,NA,2007-10-26
"47324","hayes valley","san francisco","san francisco",4700,3,3,NA,0,NA,NA,NA,2007-10-26
"47325","hayes valley","san francisco","san francisco",900,2,NA,NA,0,NA,NA,NA,2015-11-27
"47326","hayes valley","san francisco","san francisco",2300,2,2,NA,0,NA,NA,NA,2005-06-13
"47329","hayes valley","san francisco","san francisco",1300,1,NA,NA,0,NA,NA,NA,2006-01-05
"47330","hayes valley","san francisco","san francisco",2200,2,NA,NA,0,NA,NA,NA,2006-01-05
"47332","hayes valley","san francisco","san francisco",4611,2,NA,NA,0,NA,NA,NA,2016-10-09
"47335","hayes valley","san francisco","san francisco",3395,2,NA,NA,0,NA,NA,NA,2012-07-07
"47337","hayes valley","san francisco","san francisco",2525,1,NA,NA,0,NA,37.775111,NA,2013-12-28
"47338","hayes valley","san francisco","san francisco",2595,1,NA,NA,0,NA,37.774239,NA,2013-12-28
"47339","hayes valley","san francisco","san francisco",2300,2,NA,NA,0,NA,NA,NA,2008-02-20
"47340","hayes valley","san francisco","san francisco",1750,2,NA,NA,0,NA,NA,NA,2006-01-27
"47341","hayes valley","san francisco","san francisco",5200,2,2.5,1000,0,NA,NA,NA,2015-01-06
"47342","hayes valley","san francisco","san francisco",4708,2,NA,984,0,NA,NA,NA,2018-02-20
"47345","hayes valley","san francisco","san francisco",2090,1,NA,NA,0,NA,NA,NA,2006-02-07
"47347","hayes valley","san francisco","san francisco",9550,3,NA,NA,0,NA,NA,NA,2008-03-06
"47348","hayes valley","san francisco","san francisco",3499,1,NA,700,0,"2620",37.787503,-122.43717,2017-01-26
"47349","hayes valley","san francisco","san francisco",3650,1,NA,750,0,NA,NA,NA,2016-01-01
"47350","hayes valley","san francisco","san francisco",1700,2,NA,NA,0,NA,NA,NA,2006-02-08
"47351","hayes valley","san francisco","san francisco",4495,2,1,NA,0,NA,NA,NA,2015-04-07
"47352","hayes valley","san francisco","san francisco",8980,3,NA,1757,0,NA,NA,NA,2015-04-07
"47353","hayes valley","san francisco","san francisco",5100,3,NA,NA,0,NA,NA,NA,2014-07-07
"47356","hayes valley","san francisco","san francisco",3795,2,NA,800,0,NA,NA,NA,2016-05-27
"47357","hayes valley","san francisco","san francisco",4680,3,NA,NA,0,NA,NA,NA,2011-11-18
"47358","hayes valley","san francisco","san francisco",3400,2,2,NA,0,NA,NA,NA,2008-04-12
"47362","hayes valley","san francisco","san francisco",2090,1,NA,NA,0,NA,NA,NA,2006-02-19
"47363","hayes valley","san francisco","san francisco",1650,2,NA,NA,0,NA,NA,NA,2006-02-21
"47364","hayes valley","san francisco","san francisco",1795,2,NA,NA,0,NA,NA,NA,2006-02-21
"47365","hayes valley","san francisco","san francisco",1800,2,NA,NA,0,NA,NA,NA,2007-01-17
"47367","hayes valley","san francisco","san francisco",1050,1,NA,NA,0,NA,NA,NA,2007-01-25
"47368","hayes valley","san francisco","san francisco",3300,2,1.5,NA,0,NA,NA,NA,2008-05-21
"47370","hayes valley","san francisco","san francisco",4600,1,1,1000,0,NA,37.77647,NA,2013-12-25
"47371","hayes valley","san francisco","san francisco",10500,4,2,1800,0,NA,NA,NA,2016-01-25
"47372","hayes valley","san francisco","san francisco",5495,2,NA,NA,0,NA,NA,NA,2016-04-14
"47373","hayes valley","san francisco","san francisco",8500,5,NA,NA,0,NA,NA,NA,2018-01-25
"47374","hayes valley","san francisco","san francisco",4055,1,NA,692,0,NA,NA,NA,2018-02-08
"47375","hayes valley","san francisco","san francisco",2350,1,1,NA,0,NA,NA,NA,2012-04-01
"47376","hayes valley","san francisco","san francisco",3295,1,NA,NA,0,NA,NA,NA,2018-02-20
"47377","hayes valley","san francisco","san francisco",4295,2,NA,NA,1,NA,NA,NA,2014-08-31
"47378","hayes valley","san francisco","san francisco",2500,1,1,700,0,NA,NA,NA,2012-01-16
"47379","hayes valley","san francisco","san francisco",2695,1,1,NA,0,NA,NA,NA,2011-01-20
"47380","hayes valley","san francisco","san francisco",4495,2,NA,NA,0,NA,NA,NA,2014-09-07
"47381","hayes valley","san francisco","san francisco",4495,2,NA,NA,0,NA,NA,NA,2015-06-18
"47382","hayes valley","san francisco","san francisco",4500,2,NA,1017,0,NA,NA,NA,2016-07-09
"47384","hayes valley","san francisco","san francisco",5050,2,1.5,NA,0,NA,NA,NA,2015-11-13
"47385","hayes valley","san francisco","san francisco",3995,2,NA,NA,0,NA,NA,NA,2012-03-26
"47386","hayes valley","san francisco","san francisco",4187,1,NA,805,0,NA,NA,NA,2016-02-08
"47387","hayes valley","san francisco","san francisco",4750,2,NA,942,0,NA,NA,NA,2016-02-08
"47388","hayes valley","san francisco","san francisco",3795,1,1,653,0,NA,NA,NA,2016-08-09
"47390","hayes valley","san francisco","san francisco",7500,2,NA,860,0,NA,NA,NA,2016-08-11
"47391","hayes valley","san francisco","san francisco",2895,1,NA,NA,0,NA,NA,NA,2016-05-27
"47392","hayes valley","san francisco","san francisco",4200,2,NA,NA,0,NA,NA,NA,2016-03-30
"47393","hayes valley","san francisco","san francisco",2700,1,NA,800,0,NA,NA,NA,2012-01-19
"47394","hayes valley","san francisco","san francisco",3295,1,NA,NA,0,NA,NA,NA,2016-02-09
"47395","hayes valley","san francisco","san francisco",3850,1,1,NA,0,NA,NA,NA,2016-02-15
"47401","hayes valley","san francisco","san francisco",5500,2,NA,NA,0,NA,NA,NA,2015-04-21
"47402","hayes valley","san francisco","san francisco",4125,1,NA,900,0,NA,NA,NA,2016-02-16
"47403","hayes valley","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2007-01-22
"47404","hayes valley","san francisco","san francisco",2000,2,2,NA,0,NA,NA,NA,2006-04-07
"47405","hayes valley","san francisco","san francisco",1675,1,NA,NA,0,NA,NA,NA,2009-03-08
"47406","hayes valley","san francisco","san francisco",2850,1,NA,560,0,NA,NA,NA,2016-08-27
"47407","hayes valley","san francisco","san francisco",3975,2,NA,1100,0,NA,37.77693,NA,2013-12-26
"47408","hayes valley","san francisco","san francisco",5680,3,NA,NA,0,NA,NA,NA,2016-04-14
"47409","hayes valley","san francisco","san francisco",5300,2,NA,NA,0,NA,NA,NA,2015-03-22
"47410","hayes valley","san francisco","san francisco",2300,1,NA,NA,0,NA,37.776811,NA,2013-06-02
"47412","hayes valley","san francisco","san francisco",4800,2,2.5,968,0,NA,NA,NA,2015-03-23
"47413","hayes valley","san francisco","san francisco",2995,1,NA,658,0,NA,NA,NA,2016-09-10
"47415","hayes valley","san francisco","san francisco",4800,2,2.5,1000,0,NA,NA,NA,2015-01-13
"47416","hayes valley","san francisco","san francisco",3700,1,NA,NA,0,NA,NA,NA,2014-07-07
"47417","hayes valley","san francisco","san francisco",1500,1,NA,NA,0,NA,NA,NA,2011-01-04
"47418","hayes valley","san francisco","san francisco",3350,1,NA,750,0,NA,NA,NA,2016-05-27
"47419","hayes valley","san francisco","san francisco",3195,2,NA,NA,0,NA,37.775525,NA,2013-12-19
"47420","hayes valley","san francisco","san francisco",2600,2,NA,NA,0,NA,NA,NA,2007-09-03
"47421","hayes valley","san francisco","san francisco",7900,4,2,1900,0,NA,NA,NA,2016-10-08
"47422","hayes valley","san francisco","san francisco",3520,1,NA,603,0,NA,NA,NA,2015-03-09
"47423","hayes valley","san francisco","san francisco",2700,1,NA,NA,0,NA,37.7813,NA,2013-12-24
"47424","hayes valley","san francisco","san francisco",4900,2,NA,1001,0,NA,NA,NA,2015-12-11
"47425","hayes valley","san francisco","san francisco",2395,1,1,NA,0,NA,37.778021,NA,2013-12-26
"47426","hayes valley","san francisco","san francisco",3200,2,1,1090,0,"413",37.774478,-122.441815,2014-12-09
"47427","hayes valley","san francisco","san francisco",4495,2,1,779,0,NA,NA,NA,2016-10-15
"47429","hayes valley","san francisco","san francisco",3995,1,NA,NA,0,NA,NA,NA,2016-04-14
"47430","hayes valley","san francisco","san francisco",2795,1,NA,NA,0,NA,37.774239,NA,2013-12-28
"47431","hayes valley","san francisco","san francisco",2295,2,NA,NA,0,NA,NA,NA,2011-01-11
"47433","hayes valley","san francisco","san francisco",3495,1,NA,NA,0,NA,NA,NA,2015-03-31
"47434","hayes valley","san francisco","san francisco",3650,1,NA,765,0,NA,NA,NA,2015-03-31
"47435","hayes valley","san francisco","san francisco",2550,1,NA,NA,0,NA,NA,NA,2012-05-26
"47436","hayes valley","san francisco","san francisco",2700,1,NA,NA,0,"365",37.775532,-122.421598,2014-02-09
"47438","hayes valley","san francisco","san francisco",1950,1,NA,750,0,NA,NA,NA,2012-03-26
"47439","hayes valley","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2012-03-26
"47440","hayes valley","san francisco","san francisco",6595,3,NA,1550,0,NA,NA,NA,2016-06-09
"47443","hayes valley","san francisco","san francisco",1600,1,NA,NA,0,NA,NA,NA,2006-06-14
"47447","hayes valley","san francisco","san francisco",1950,1,NA,750,0,NA,NA,NA,2012-03-19
"47449","hayes valley","san francisco","san francisco",4495,2,2,NA,0,NA,NA,NA,2016-06-09
"47450","hayes valley","san francisco","san francisco",3800,2,2,NA,0,NA,NA,NA,2016-08-27
"47451","hayes valley","san francisco","san francisco",2250,1,NA,600,0,NA,NA,NA,2012-01-04
"47453","hayes valley","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2012-03-22
"47454","hayes valley","san francisco","san francisco",2895,1,NA,NA,0,NA,NA,NA,2012-03-22
"47457","hayes valley","san francisco","san francisco",3000,1,NA,NA,0,NA,NA,NA,2016-04-20
"47458","hayes valley","san francisco","san francisco",1995,1,1,NA,0,NA,NA,NA,2012-01-05
"47461","hayes valley","san francisco","san francisco",3250,2,2,1050,0,NA,NA,NA,2011-11-30
"47462","hayes valley","san francisco","san francisco",3400,1,NA,NA,0,NA,NA,NA,2016-07-09
"47463","hayes valley","san francisco","san francisco",2195,2,NA,NA,0,NA,NA,NA,2007-04-13
"47464","hayes valley","san francisco","san francisco",3950,2,2,1300,0,NA,NA,NA,2011-11-28
"47465","hayes valley","san francisco","san francisco",1850,1,NA,NA,0,NA,NA,NA,2011-11-18
"47466","hayes valley","san francisco","san francisco",4500,2,NA,NA,0,NA,NA,NA,2015-11-20
"47468","hayes valley","san francisco","san francisco",2850,1,NA,NA,0,NA,NA,NA,2015-11-06
"47469","hayes valley","san francisco","san francisco",3795,1,NA,NA,0,NA,NA,NA,2014-08-24
"47470","hayes valley","san francisco","san francisco",3500,1,NA,693,0,NA,NA,NA,2016-10-09
"47471","hayes valley","san francisco","san francisco",6995,2,NA,NA,0,NA,NA,NA,2016-10-01
"47472","hayes valley","san francisco","san francisco",5950,2,NA,1220,0,NA,NA,NA,2016-10-15
"47475","hayes valley","san francisco","san francisco",4500,3,NA,NA,0,NA,NA,NA,2007-10-11
"47476","hayes valley","san francisco","san francisco",5000,4,NA,3500,0,NA,NA,NA,2012-01-04
"47477","hayes valley","san francisco","san francisco",4893,3,NA,NA,0,NA,NA,NA,2017-08-31
"47478","hayes valley","san francisco","san francisco",3200,1,1,800,0,NA,NA,NA,2016-08-11
"47479","hayes valley","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2012-03-08
"47480","hayes valley","san francisco","san francisco",2670,1,1,985,0,NA,NA,NA,2016-07-08
"47481","hayes valley","san francisco","san francisco",2800,1,NA,NA,0,NA,NA,NA,2011-11-16
"47482","hayes valley","san francisco","san francisco",3995,1,1,NA,0,"1957",37.770748,-122.424853,2015-03-23
"47483","hayes valley","san francisco","san francisco",600,1,NA,700,0,NA,NA,NA,2012-05-04
"47484","hayes valley","san francisco","san francisco",700,1,NA,NA,0,NA,NA,NA,2009-09-06
"47485","hayes valley","san francisco","san francisco",5000,2,2,NA,0,"2084",37.777602,-122.424809,2015-04-14
"47488","hayes valley","san francisco","san francisco",4550,2,NA,1126,0,NA,NA,NA,2015-02-06
"47490","hayes valley","san francisco","san francisco",3750,4,2,NA,0,NA,NA,NA,2011-01-06
"47492","hayes valley","san francisco","san francisco",670,1,1,1200,0,NA,NA,NA,2012-05-04
"47494","hayes valley","san francisco","san francisco",4895,5,2,NA,0,NA,NA,NA,2007-09-11
"47495","hayes valley","san francisco","san francisco",4149,2,NA,NA,0,NA,NA,NA,2016-10-09
"47496","hayes valley","san francisco","san francisco",7000,3,2,1500,0,NA,NA,NA,2016-01-01
"47497","hayes valley","san francisco","san francisco",6950,2,2.5,968,0,NA,NA,NA,2015-03-16
"47498","hayes valley","san francisco","san francisco",3942,2,NA,NA,0,NA,NA,NA,2016-05-05
"47499","hayes valley","san francisco","san francisco",3499,1,1,700,0,NA,37.775643,-122.425169,2017-01-26
"47500","hayes valley","san francisco","san francisco",3425,2,1,NA,0,NA,NA,NA,2014-08-24
"47502","hayes valley","san francisco","san francisco",2895,1,1,NA,0,"1956",37.772789,-122.425076,2015-03-23
"47503","hayes valley","san francisco","san francisco",4495,2,1,NA,0,"1958",37.78313,-122.422467,2015-03-23
"47504","hayes valley","san francisco","san francisco",4900,2,2,1225,0,NA,NA,NA,2017-11-08
"47508","hayes valley","san francisco","san francisco",4200,1,1,987,0,NA,NA,NA,2016-04-13
"47509","hayes valley","san francisco","san francisco",4750,3,NA,1600,0,NA,NA,NA,2013-01-18
"47510","hayes valley","san francisco","san francisco",3895,1,NA,NA,0,NA,NA,NA,2016-05-05
"47511","hayes valley","san francisco","san francisco",3800,1,NA,683,0,NA,NA,NA,2015-06-18
"47513","hayes valley","san francisco","san francisco",2250,1,NA,560,0,"974",37.77756,-122.421426,2013-01-18
"47515","hayes valley","san francisco","san francisco",3495,1,NA,NA,0,NA,NA,NA,2015-04-14
"47516","hayes valley","san francisco","san francisco",5980,2,NA,1388,0,NA,NA,NA,2016-08-13
"47517","hayes valley","san francisco","san francisco",3595,1,NA,850,0,NA,NA,NA,2016-08-13
"47518","hayes valley","san francisco","san francisco",2325,1,NA,NA,0,NA,NA,NA,2016-03-30
"47519","hayes valley","san francisco","san francisco",3200,2,NA,800,0,NA,NA,NA,2012-03-30
"47521","hayes valley","san francisco","san francisco",3250,1,1,665,0,NA,NA,NA,2016-07-08
"47522","hayes valley","san francisco","san francisco",1800,1,NA,NA,0,"1844 market st",NA,NA,2017-10-17
"47524","hayes valley","san francisco","san francisco",3900,1,NA,620,0,NA,NA,NA,2016-03-01
"47525","hayes valley","san francisco","san francisco",3000,1,NA,NA,0,NA,NA,NA,2016-04-13
"47527","hayes valley","san francisco","san francisco",3690,2,NA,774,0,NA,NA,NA,2015-05-26
"47530","hayes valley","san francisco","san francisco",3280,2,NA,800,0,NA,NA,NA,2012-03-14
"47531","hayes valley","san francisco","san francisco",2795,1,NA,NA,0,NA,37.779924,NA,2013-05-18
"47532","hayes valley","san francisco","san francisco",5450,2,NA,743,0,NA,NA,NA,2016-10-15
"47533","hayes valley","san francisco","san francisco",3450,2,1,NA,0,NA,NA,NA,2015-03-23
"47536","hayes valley","san francisco","san francisco",4345,1,NA,NA,0,NA,NA,NA,2017-11-08
"47537","hayes valley","san francisco","san francisco",4495,2,1,NA,0,"2083",37.771376,-122.425032,2015-04-14
"47538","hayes valley","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2012-03-14
