"address","...1","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon"
"3516 SACRAMENTO ST , San Francisco, CA, USA",312189,"01/04/2015","1010","6",3516,NA,"SACRAMENTO","ST",1,"04",2015,"37.787945","-122.450722"
"3518 SACRAMENTO ST , San Francisco, CA, USA",199226,"28/04/2010","1010","6",3518,NA,"SACRAMENTO","ST",1,"04",2010,"37.787945","-122.450722"
"3518 SACRAMENTO ST , San Francisco, CA, USA",279829,"20/05/2009","1010","6",3518,NA,"SACRAMENTO","ST",1,"05",2009,"37.787945","-122.450722"
"3518 SACRAMENTO ST , San Francisco, CA, USA",312190,"01/04/2015","1010","6",3518,NA,"SACRAMENTO","ST",1,"04",2015,"37.787945","-122.450722"
"3518 SACRAMENTO ST , San Francisco, CA, USA",380598,"14/02/2017","1010","6",3518,NA,"SACRAMENTO","ST",1,"02",2017,"37.787945","-122.450722"
"352 A WALLER ST , San Francisco, CA, USA",388963,"29/01/2015","859","13",352,"A","WALLER","ST",1,"01",2015,"37.771193530612244","-122.42944834693878"
"3527 18TH ST , San Francisco, CA, USA",490395,"04/11/2016","3588","001C",3527,NA,"18TH","ST",2,"11",2016,"37.7614966","-122.42224213420018"
"3527 18TH ST , San Francisco, CA, USA",388877,"15/01/2015","3588","001C",3527,NA,"18TH","ST",2,"01",2015,"37.7614966","-122.42224213420018"
"353 25TH AV , San Francisco, CA, USA",231340,"24/01/2007","1408","8",353,NA,"25TH","AV",2,"01",2007,"37.78291335","-122.48518003489595"
"353 25TH AV , San Francisco, CA, USA",194205,"18/04/2008","1408","8",353,NA,"25TH","AV",2,"04",2008,"37.78291335","-122.48518003489595"
"3532 23RD ST , San Francisco, CA, USA",510922,"12/10/2017","3634","9",3532,NA,"23RD","ST",3,"10",2017,"37.753856","-122.422349"
"3534 TARAVAL ST , San Francisco, CA, USA",419650,"25/07/2017","2374","19",3534,NA,"TARAVAL","ST",3,"07",2017,"37.7419181","-122.5041572"
"3534 TARAVAL ST , San Francisco, CA, USA",316920,"01/04/2016","2374","19",3534,NA,"TARAVAL","ST",3,"04",2016,"37.7419181","-122.5041572"
"3534 TARAVAL ST , San Francisco, CA, USA",398801,"10/01/2017","2374","19",3534,NA,"TARAVAL","ST",3,"01",2017,"37.7419181","-122.5041572"
"3534 TARAVAL ST , San Francisco, CA, USA",400453,"31/01/2017","2374","19",3534,NA,"TARAVAL","ST",3,"01",2017,"37.7419181","-122.5041572"
"3536 TARAVAL ST , San Francisco, CA, USA",316921,"01/04/2016","2374","19",3536,NA,"TARAVAL","ST",3,"04",2016,"37.7419179","-122.504185"
"3536 TARAVAL ST , San Francisco, CA, USA",398802,"10/01/2017","2374","19",3536,NA,"TARAVAL","ST",3,"01",2017,"37.7419179","-122.504185"
"3538 TARAVAL ST , San Francisco, CA, USA",398803,"10/01/2017","2374","19",3538,NA,"TARAVAL","ST",3,"01",2017,"37.7419176","-122.5042128"
"354 20TH AV , San Francisco, CA, USA",235813,"15/01/2010","1451","32",354,NA,"20TH","AV",1,"01",2010,"37.781242","-122.479112"
"355 21ST AV , San Francisco, CA, USA",496644,"08/11/2018","1453","11",355,NA,"21ST","AV",1,"11",2018,"37.7811767","-122.48079595697675"
"355 LAGUNA ST , San Francisco, CA, USA",470380,"24/05/2016","840","1",355,NA,"LAGUNA","ST",2,"05",2016,"37.77441965","-122.42602349512887"
"355 TOCOLOMA AV , San Francisco, CA, USA",515734,"09/10/2018","5081","11",355,NA,"TOCOLOMA","AV",1,"10",2018,"37.710588","-122.398224"
"3551 PIERCE ST , San Francisco, CA, USA",506113,"13/10/2016","0441B","7",3551,NA,"PIERCE","ST",1,"10",2016,"37.803322","-122.440328"
"3560 DIVISADERO ST , San Francisco, CA, USA",326573,"18/04/2018","921","30",3560,NA,"DIVISADERO","ST",3,"04",2018,"37.80263065","-122.44310645"
"3561 PIERCE ST , San Francisco, CA, USA",356466,"16/12/2016","0441B","5",3561,NA,"PIERCE","ST",1,"12",2016,"37.803458","-122.440355"
"3561 PIERCE ST , San Francisco, CA, USA",360191,"07/12/2017","0441B","5",3561,NA,"PIERCE","ST",1,"12",2017,"37.803458","-122.440355"
"3563 PIERCE ST , San Francisco, CA, USA",360192,"07/12/2017","0441B","5",3563,NA,"PIERCE","ST",1,"12",2017,"37.803455","-122.440351"
"357 BRIDGEVIEW DR , San Francisco, CA, USA",496814,"16/11/2018","5353B","010D",357,NA,"BRIDGEVIEW","DR",1,"11",2018,"37.732315","-122.398575"
"3574 17TH ST , San Francisco, CA, USA",530069,"11/09/2017","3567","26",3574,NA,"17TH","ST",2,"09",2017,"37.763327","-122.42558"
"3574 17TH ST , San Francisco, CA, USA",535044,"10/09/2018","3567","26",3574,NA,"17TH","ST",2,"09",2018,"37.763327","-122.42558"
"3575 GEARY BLVD , San Francisco, CA, USA",297837,"24/10/2008","1084","4",3575,NA,"GEARY","BL",150,"10",2008,"37.781113","-122.4578557"
"3591 JACKSON ST , San Francisco, CA, USA",413371,"13/07/2016","987","16",3591,NA,"JACKSON","ST",1,"07",2016,"37.78984855","-122.45379561915195"
"36 ADAIR ST , San Francisco, CA, USA",155328,"13/10/2011","3553","40",36,NA,"ADAIR","ST",1,"10",2011,"37.765861","-122.418243"
"36 COUNTRY CLUB DR , San Francisco, CA, USA",412826,"13/07/2016","7279","41",36,NA,"COUNTRY CLUB","DR",1,"07",2016,"37.729868","-122.495091"
"36 NORTON ST , San Francisco, CA, USA",384186,"20/02/2018","3148","11",36,NA,"NORTON","ST",1,"02",2018,"37.7250881","-122.43554192337947"
"36 PLEASANT ST , San Francisco, CA, USA",20242,"21/08/2012","221","20",36,NA,"PLEASANT","ST",1,"08",2012,"37.793043","-122.413384"
"36 PLEASANT ST , San Francisco, CA, USA",110481,"30/03/2012","221","20",36,NA,"PLEASANT","ST",1,"03",2012,"37.793043","-122.413384"
"36 PLEASANT ST , San Francisco, CA, USA",70762,"02/01/2013","221","20",36,NA,"PLEASANT","ST",1,"01",2013,"37.793043","-122.413384"
"36 SUMMIT WY , San Francisco, CA, USA",338001,"24/08/2016","7331","18",36,NA,"SUMMIT","WY",1,"08",2016,"37.71498075955618","-122.47433945689713"
"36 TINGLEY ST , San Francisco, CA, USA",357165,"28/12/2016","6800","7",36,NA,"TINGLEY","ST",1,"12",2016,"37.72881","-122.432508"
"36 TINGLEY ST , San Francisco, CA, USA",536923,"21/09/2018","6800","7",36,NA,"TINGLEY","ST",1,"09",2018,"37.72881","-122.432508"
"360 FILLMORE ST , San Francisco, CA, USA",525509,"21/09/2016","849","35",360,NA,"FILLMORE","ST",1,"09",2016,"37.77279435","-122.43028142046327"
"360 FILLMORE ST , San Francisco, CA, USA",470388,"12/05/2016","849","35",360,NA,"FILLMORE","ST",1,"05",2016,"37.77279435","-122.43028142046327"
"361 ELSIE ST , San Francisco, CA, USA",209810,"04/12/2007","5676","23",361,NA,"ELSIE","ST",2,"12",2007,"37.7386","-122.419962"
"362 28TH AV , San Francisco, CA, USA",496546,"20/11/2018","1406","30",362,NA,"28TH","AV",1,"11",2018,"37.782581","-122.487807"
"3626 JUDAH ST , San Francisco, CA, USA",209362,"17/12/2007","1796","017C",3626,NA,"JUDAH","ST",1,"12",2007,"37.760884","-122.501122"
"363 21ST AV , San Francisco, CA, USA",496783,"05/11/2018","1453","13",363,NA,"21ST","AV",2,"11",2018,"37.781028","-122.480834"
"363 JERSEY ST , San Francisco, CA, USA",345975,"21/08/2018","6538","31",363,NA,"JERSEY","ST",1,"08",2018,"37.75032415","-122.43317188830815"
"3639 DIVISADERO ST , San Francisco, CA, USA",239220,"09/07/2007","919","001C",3639,NA,"DIVISADERO","ST",1,"07",2007,"37.80327955","-122.44379814380623"
"364 28TH AV , San Francisco, CA, USA",496547,"20/11/2018","1406","30",364,NA,"28TH","AV",1,"11",2018,"37.78258","-122.487812"
"364 SUSSEX ST , San Francisco, CA, USA",326626,"03/04/2018","7555","9",364,NA,"SUSSEX","ST",1,"04",2018,"37.73723451470588","-122.43901661764706"
"364 SUSSEX ST , San Francisco, CA, USA",326629,"03/04/2018","7555","9",364,NA,"SUSSEX","ST",1,"04",2018,"37.73723451470588","-122.43901661764706"
"3646 16TH ST , San Francisco, CA, USA",475184,"23/05/2017","3561","23",3646,NA,"16TH","ST",1,"05",2017,"37.764439","-122.434209"
"3646 16TH ST , San Francisco, CA, USA",511073,"02/10/2017","3561","23",3646,NA,"16TH","ST",1,"10",2017,"37.764439","-122.434209"
"3647 22ND ST , San Francisco, CA, USA",186210,"16/09/2014","3627","45",3647,NA,"22ND","ST",1,"09",2014,"37.7546845","-122.4294284"
"365 FULTON ST , San Francisco, CA, USA",286823,"30/11/2009","792","28",365,NA,"FULTON","ST",120,"11",2009,"37.778692","-122.422957"
"366 SUSSEX ST , San Francisco, CA, USA",326627,"03/04/2018","7555","9",366,NA,"SUSSEX","ST",1,"04",2018,"37.737235029411764","-122.43902423529411"
"3665 18TH ST , San Francisco, CA, USA",214,"01/04/2011","3587","49",3665,NA,"18TH","ST",1,"04",2011,"37.761231","-122.425321"
"3665 18TH ST , San Francisco, CA, USA",215259,"28/12/2010","3587","49",3665,NA,"18TH","ST",1,"12",2010,"37.761231","-122.425321"
"3666 17TH ST , San Francisco, CA, USA",13402,"28/04/2014","3566","35",3666,NA,"17TH","ST",1,"04",2014,"37.763157","-122.427776"
"3667 18TH ST , San Francisco, CA, USA",215,"01/04/2011","3587","49",3667,NA,"18TH","ST",1,"04",2011,"37.761231","-122.425321"
"3668 17TH ST , San Francisco, CA, USA",13403,"28/04/2014","3566","35",3668,NA,"17TH","ST",1,"04",2014,"37.763157","-122.427776"
"3669 18TH ST , San Francisco, CA, USA",216,"01/04/2011","3587","49",3669,NA,"18TH","ST",1,"04",2011,"37.761231","-122.425321"
"3669 23RD ST , San Francisco, CA, USA",404811,"18/01/2018","3648","33",3669,NA,"23RD","ST",1,"01",2018,"37.753285","-122.424576"
"3669 23RD ST , San Francisco, CA, USA",413013,"13/07/2016","3648","33",3669,NA,"23RD","ST",1,"07",2016,"37.753285","-122.424576"
"3669 23RD ST , San Francisco, CA, USA",322027,"27/04/2017","3648","33",3669,NA,"23RD","ST",1,"04",2017,"37.753285","-122.424576"
"3673 16TH ST , San Francisco, CA, USA",507248,"18/10/2016","3562","27",3673,NA,"16TH","ST",1,"10",2016,"37.76392055","-122.43472723570733"
"3676 20TH ST , San Francisco, CA, USA",254317,"03/06/2008","3597","26",3676,NA,"20TH","ST",1,"06",2008,"37.758644149999995","-122.4229942434846"
"368 A PRINCETON ST , San Francisco, CA, USA",326656,"19/04/2018","5993","12",368,"A","PRINCETON","ST",1,"04",2018,"37.72501297959184","-122.41501246938775"
"369 18TH AV , San Francisco, CA, USA",517559,"16/10/2018","1450","8",369,NA,"18TH","AV",41,"10",2018,"37.78111446938775","-122.47739059183674"
"369 3RD AV , San Francisco, CA, USA",342073,"17/08/2017","1435","47",369,NA,"3RD","AV",1,"08",2017,"37.781691800000004","-122.46152268143857"
"369 A DUNCAN ST , San Francisco, CA, USA",515680,"11/10/2018","6601","32",369,"A","DUNCAN","ST",1,"10",2018,"37.74592442857143","-122.42836677551021"
"369 DUNCAN ST , San Francisco, CA, USA",515681,"11/10/2018","6601","32",369,NA,"DUNCAN","ST",1,"10",2018,"37.7459094","-122.4283238"
"37 BLAKE ST , San Francisco, CA, USA",323561,"24/04/2017","1067","9",37,NA,"BLAKE","ST",2,"04",2017,"37.783091","-122.451484"
"37 LEXINGTON ST , San Francisco, CA, USA",100905,"25/06/2013","3576","39",37,NA,"LEXINGTON","ST",1,"06",2013,"37.762186","-122.42065"
"37 LEXINGTON ST , San Francisco, CA, USA",118930,"25/03/2014","3576","39",37,NA,"LEXINGTON","ST",1,"03",2014,"37.762186","-122.42065"
"37 LEXINGTON ST , San Francisco, CA, USA",458532,"31/03/2017","3576","39",37,NA,"LEXINGTON","ST",1,"03",2017,"37.762186","-122.42065"
"37 LEXINGTON ST , San Francisco, CA, USA",313042,"10/04/2015","3576","39",37,NA,"LEXINGTON","ST",1,"04",2015,"37.762186","-122.42065"
"37 LEXINGTON ST , San Francisco, CA, USA",313280,"14/04/2015","3576","39",37,NA,"LEXINGTON","ST",1,"04",2015,"37.762186","-122.42065"
"37 NAYLOR ST , San Francisco, CA, USA",384324,"15/02/2018","6442","14",37,NA,"NAYLOR","ST",1,"02",2018,"37.71119191836735","-122.43386293877552"
"37 RAMONA AV , San Francisco, CA, USA",465537,"01/05/2015","3545","91",37,NA,"RAMONA","AV",1,"05",2015,"37.767387","-122.425083"
"370 31ST AV , San Francisco, CA, USA",322943,"19/04/2017","1403","23",370,NA,"31ST","AV",1,"04",2017,"37.782299","-122.4911131564782"
"3700 20TH ST , San Francisco, CA, USA",384160,"20/02/2018","3598","9",3700,NA,"20TH","ST",1,"02",2018,"37.758483","-122.423824"
"371 12TH AV , San Francisco, CA, USA",393651,"20/01/2016","1444","15",371,NA,"12TH","AV",1,"01",2016,"37.7813268","-122.4709994938018"
"371 12TH AV , San Francisco, CA, USA",492548,"15/11/2017","1444","15",371,NA,"12TH","AV",1,"11",2017,"37.7813268","-122.4709994938018"
"371 STAPLES AV , San Francisco, CA, USA",408078,"03/07/2015","3158","33",371,NA,"STAPLES","AV",1,"07",2015,"37.728833","-122.450463"
"371 VERNON ST , San Francisco, CA, USA",145958,"14/11/2013","7004","4",371,NA,"VERNON","ST",1,"11",2013,"37.7191758","-122.46828910016204"
"3715 MARKET ST , San Francisco, CA, USA",253096,"29/06/2007","2764","21",3715,NA,"MARKET","ST",1,"06",2007,"37.754363","-122.441579"
"372 5TH ST , San Francisco, CA, USA",176718,"14/09/2012","3753","8",372,NA,"5TH","ST",44,"09",2012,"37.7793721","-122.4022805"
"372 5TH ST , San Francisco, CA, USA",248920,"05/07/2011","3753","8",372,NA,"5TH","ST",44,"07",2011,"37.7793721","-122.4022805"
"372 QUINTARA ST , San Francisco, CA, USA",341104,"30/08/2017","2133A","17",372,NA,"QUINTARA","ST",1,"08",2017,"37.749078850000004","-122.46967578360656"
"3720 21ST ST , San Francisco, CA, USA",451278,"15/03/2016","3604","16",3720,NA,"21ST","ST",1,"03",2016,"37.7564377","-122.4306789"
"3732 SACRAMENTO ST , San Francisco, CA, USA",173455,"07/09/2011","1012","12",3732,NA,"SACRAMENTO","ST",1,"09",2011,"37.78747995","-122.45428094904938"
"3736 CESAR CHAVEZ ST , San Francisco, CA, USA",112450,"13/03/2013","6567","13",3736,NA,"CESAR CHAVEZ","ST",1,"03",2013,"37.748062","-122.423326"
"374 5TH ST , San Francisco, CA, USA",176719,"14/09/2012","3753","8",374,NA,"5TH","ST",44,"09",2012,"37.779163","-122.402462"
"375 17TH AV , San Francisco, CA, USA",209324,"03/12/2007","1449","17",375,NA,"17TH","AV",1,"12",2007,"37.781013","-122.476448"
"375 25TH AV , San Francisco, CA, USA",209342,"19/12/2007","1408","11",375,NA,"25TH","AV",2,"12",2007,"37.7825044","-122.4851643167629"
"376 5TH ST , San Francisco, CA, USA",176720,"14/09/2012","3753","8",376,NA,"5TH","ST",44,"09",2012,"37.779302","-122.402193"
"376 UNION ST , San Francisco, CA, USA",398504,"31/01/2017","105","22",376,NA,"UNION","ST",1,"01",2017,"37.800964695652176","-122.40565886956523"
"376 UNION ST , San Francisco, CA, USA",531566,"14/09/2017","105","22",376,NA,"UNION","ST",1,"09",2017,"37.800964695652176","-122.40565886956523"
"376 UNION ST , San Francisco, CA, USA",322936,"13/04/2017","105","22",376,NA,"UNION","ST",1,"04",2017,"37.800964695652176","-122.40565886956523"
"3769 CESAR CHAVEZ ST , San Francisco, CA, USA",414528,"15/07/2016","6577","46",3769,NA,"CESAR CHAVEZ","ST",1,"07",2016,"37.74767395","-122.42396865245365"
"3769 CESAR CHAVEZ ST , San Francisco, CA, USA",333358,"26/08/2015","6577","46",3769,NA,"CESAR CHAVEZ","ST",1,"08",2015,"37.74767395","-122.42396865245365"
"3773 22ND ST , San Francisco, CA, USA",256363,"29/06/2009","3626","26",3773,NA,"22ND","ST",1,"06",2009,"37.7545114","-122.43154627521292"
"378 5TH ST , San Francisco, CA, USA",248921,"05/07/2011","3753","8",378,NA,"5TH","ST",44,"07",2011,"37.7791875","-122.4021835"
"378 5TH ST , San Francisco, CA, USA",176721,"14/09/2012","3753","8",378,NA,"5TH","ST",44,"09",2012,"37.7791875","-122.4021835"
"378 UNION ST , San Francisco, CA, USA",322937,"13/04/2017","105","22",378,NA,"UNION","ST",1,"04",2017,"37.800962086956524","-122.40567960869566"
"3780 25TH ST , San Francisco, CA, USA",398556,"11/01/2017","6511","18",3780,NA,"25TH","ST",1,"01",2017,"37.750346375","-122.42448925"
"379 LISBON ST , San Francisco, CA, USA",371900,"27/02/2015","6080","27",379,NA,"LISBON","ST",1,"02",2015,"37.722248","-122.43317695465517"
"38 BELVEDERE ST , San Francisco, CA, USA",321794,"06/04/2017","1246","18",38,NA,"BELVEDERE","ST",2,"04",2017,"37.769173300000006","-122.44933402030168"
"38 CAMEO WY , San Francisco, CA, USA",501395,"22/10/2015","7512","10",38,NA,"CAMEO","WY",1,"10",2015,"37.7450792","-122.444424"
"38 HOTALING PL , San Francisco, CA, USA",278558,"08/05/2009","196","18",38,NA,"HOTALING","PL",1,"05",2009,"37.796133","-122.402631"
"38 HOTALING PL , San Francisco, CA, USA",242152,"28/07/2008","196","18",38,NA,"HOTALING","PL",1,"07",2008,"37.796133","-122.402631"
"380 UNION ST , San Francisco, CA, USA",322938,"13/04/2017","105","22",380,NA,"UNION","ST",1,"04",2017,"37.80095947826087","-122.4057003478261"
"380 UNION ST , San Francisco, CA, USA",398505,"31/01/2017","105","22",380,NA,"UNION","ST",1,"01",2017,"37.80095947826087","-122.4057003478261"
"3806 22ND ST , San Francisco, CA, USA",273616,"09/05/2007","3622","14",3806,NA,"22ND","ST",1,"05",2007,"37.754828450000005","-122.43259002929058"
"3810 DIVISADERO ST , San Francisco, CA, USA",436787,"30/06/2017","912","003A",3810,NA,"DIVISADERO","ST",1,"06",2017,"37.8048994","-122.44355141922753"
"3810 DIVISADERO ST , San Francisco, CA, USA",462969,"29/03/2018","912","003A",3810,NA,"DIVISADERO","ST",1,"03",2018,"37.8048994","-122.44355141922753"
"383 FAIR OAKS ST , San Francisco, CA, USA",76399,"17/01/2014","6512","16",383,NA,"FAIR OAKS","ST",1,"01",2014,"37.7506741","-122.423739"
"383 FAIR OAKS ST , San Francisco, CA, USA",84572,"31/07/2013","6512","16",383,NA,"FAIR OAKS","ST",1,"07",2013,"37.7506741","-122.423739"
"3839 LAWTON ST , San Francisco, CA, USA",451245,"29/03/2016","1899","045A",3839,NA,"LAWTON","ST",1,"03",2016,"37.75659775","-122.50424197707113"
"384 11TH AV , San Francisco, CA, USA",448844,"31/03/2015","1442","026A",384,NA,"11TH","AV",1,"03",2015,"37.7811861","-122.46949760161253"
"3841 23RD ST , San Francisco, CA, USA",234022,"08/01/2009","3651","36",3841,NA,"23RD","ST",1,"01",2009,"37.7531307","-122.4285639"
"3841 23RD ST , San Francisco, CA, USA",208574,"18/08/2010","3651","36",3841,NA,"23RD","ST",1,"08",2010,"37.7531307","-122.4285639"
"3847 22ND ST , San Francisco, CA, USA",453438,"24/03/2016","3623","31",3847,NA,"22ND","ST",1,"03",2016,"37.75440625","-122.43331121970976"
"3847 22ND ST , San Francisco, CA, USA",486187,"30/11/2015","3623","31",3847,NA,"22ND","ST",1,"11",2015,"37.75440625","-122.43331121970976"
"385 A ATHENS ST , San Francisco, CA, USA",379319,"08/02/2017","6022","15",385,"A","ATHENS","ST",1,"02",2017,"37.72189228571429","-122.42811742857143"
"385 IVY ST , San Francisco, CA, USA",75091,"08/01/2014","808","016A",385,NA,"IVY","ST",2,"01",2014,"37.777095450000004","-122.42439204847375"
"3850 A ANZA ST , San Francisco, CA, USA",515858,"10/10/2018","1515","20",3850,"A","ANZA","ST",1,"10",2018,"37.77802914285714","-122.48942730612245"
"387 FAIR OAKS ST , San Francisco, CA, USA",472368,"19/05/2016","6512","15",387,NA,"FAIR OAKS","ST",1,"05",2016,"37.7506017","-122.4237174"
"387 FAIR OAKS ST , San Francisco, CA, USA",317261,"01/04/2016","6512","15",387,NA,"FAIR OAKS","ST",1,"04",2016,"37.7506017","-122.4237174"
"387 FAIR OAKS ST , San Francisco, CA, USA",317987,"06/04/2016","6512","15",387,NA,"FAIR OAKS","ST",1,"04",2016,"37.7506017","-122.4237174"
"387 FAIR OAKS ST , San Francisco, CA, USA",427258,"18/06/2015","6512","15",387,NA,"FAIR OAKS","ST",1,"06",2015,"37.7506017","-122.4237174"
"388 FULTON ST , San Francisco, CA, USA",452918,"24/03/2016","785","51",388,NA,"FULTON","ST",69,"03",2016,"37.778968","-122.423084"
"388 FULTON ST , San Francisco, CA, USA",106426,"10/06/2014","785","29",388,NA,"FULTON","ST",69,"06",2014,"37.778968","-122.423084"
"39 A RAMONA AV , San Francisco, CA, USA",415026,"25/07/2016","3545","91",39,"A","RAMONA","AV",1,"07",2016,"37.767426692307694","-122.42519953846154"
"39 LLOYD ST , San Francisco, CA, USA",170568,"31/10/2012","1260","35",39,NA,"LLOYD","ST",1,"10",2012,"37.76975744897959","-122.43549959183673"
"39 NAYLOR ST , San Francisco, CA, USA",384325,"15/02/2018","6442","14",39,NA,"NAYLOR","ST",1,"02",2018,"37.71118446938775","-122.43385510204082"
"390 1ST ST , San Francisco, CA, USA",536685,"19/09/2018","3749","58",390,NA,"1ST","ST",180,"09",2018,"37.7860228","-122.3934989"
"3902 24TH ST , San Francisco, CA, USA",438451,"15/06/2017","3654","40",3902,NA,"24TH","ST",3,"06",2017,"37.7516441","-122.4298926"
"391 26TH AV , San Francisco, CA, USA",436789,"28/06/2017","1407","17",391,NA,"26TH","AV",1,"06",2017,"37.78222459183674","-122.48606820408163"
"393 26TH AV , San Francisco, CA, USA",436790,"28/06/2017","1407","17",393,NA,"26TH","AV",1,"06",2017,"37.78219169387756","-122.48606565306122"
"3930 23RD ST , San Francisco, CA, USA",501922,"05/10/2015","3625","011A",3930,NA,"23RD","ST",1,"10",2015,"37.753354","-122.430629"
"3930 23RD ST , San Francisco, CA, USA",351975,"10/12/2015","3625","011A",3930,NA,"23RD","ST",1,"12",2015,"37.753354","-122.430629"
"3930 23RD ST , San Francisco, CA, USA",427218,"22/06/2015","3625","011A",3930,NA,"23RD","ST",1,"06",2015,"37.753354","-122.430629"
"3930 23RD ST , San Francisco, CA, USA",394958,"27/01/2016","3625","011A",3930,NA,"23RD","ST",1,"01",2016,"37.753354","-122.430629"
"3930 23RD ST , San Francisco, CA, USA",395180,"21/01/2016","3625","011A",3930,NA,"23RD","ST",1,"01",2016,"37.753354","-122.430629"
"3932 23RD ST , San Francisco, CA, USA",427219,"22/06/2015","3625","011A",3932,NA,"23RD","ST",1,"06",2015,"37.753354","-122.430629"
